,Area,TotHousehold,ParentArea,Year,MedInc_house,perc_less20k_house,perc_bet20k30k_house,perc_bet30k50k_house,perc_bet50k70k_house,perc_bet70k100k_house,perc_bet100k150k_house,perc_greater150k_house
4153,Morrinsville East,1848.0,WaikatoRegion,2018,73500.0,0.060064935064935064,0.10714285714285714,0.16558441558441558,0.125,0.1590909090909091,0.20616883116883117,0.12987012987012986
4154,Morrinsville West,1086.0,WaikatoRegion,2018,58900.0,0.09392265193370165,0.14917127071823205,0.17403314917127072,0.11602209944751381,0.16022099447513813,0.17403314917127072,0.06077348066298342
4155,Te Aroha East,1029.0,WaikatoRegion,2018,44800.0,0.119533527696793,0.18075801749271136,0.20699708454810495,0.12244897959183673,0.14285714285714285,0.11370262390670553,0.04956268221574344
4156,Te Aroha West,747.0,WaikatoRegion,2018,65200.0,0.08032128514056225,0.10441767068273092,0.18072289156626506,0.13654618473895583,0.1606425702811245,0.17670682730923695,0.09236947791164658
4157,Waihou-Manawaru,429.0,WaikatoRegion,2018,69700.0,0.07692307692307693,0.055944055944055944,0.16083916083916083,0.17482517482517482,0.1888111888111888,0.16083916083916083,0.11888111888111888
4158,Waitoa-Ngarua,432.0,WaikatoRegion,2018,77100.0,0.0625,0.06944444444444445,0.14583333333333334,0.1597222222222222,0.1875,0.1875,0.14583333333333334
4159,Richmond Downs-Wardville,468.0,WaikatoRegion,2018,84500.0,0.05128205128205128,0.03205128205128205,0.11538461538461539,0.17307692307692307,0.16025641025641027,0.17307692307692307,0.1987179487179487
4160,Waharoa-Peria,471.0,WaikatoRegion,2018,88500.0,0.044585987261146494,0.05732484076433121,0.1337579617834395,0.1337579617834395,0.17197452229299362,0.2356687898089172,0.1592356687898089
4161,Okauia,378.0,WaikatoRegion,2018,80200.0,0.06349206349206349,0.07142857142857142,0.12698412698412698,0.12698412698412698,0.15873015873015872,0.18253968253968253,0.16666666666666666
4162,Hinuera,423.0,WaikatoRegion,2018,93300.0,0.03546099290780142,0.03546099290780142,0.0851063829787234,0.12056737588652482,0.2127659574468085,0.19148936170212766,0.2127659574468085
4163,Matamata North,1326.0,WaikatoRegion,2018,54100.0,0.09954751131221719,0.1515837104072398,0.19230769230769232,0.14479638009049775,0.14705882352941177,0.1493212669683258,0.07239819004524888
4164,Matamata South,1785.0,WaikatoRegion,2018,58300.0,0.08571428571428572,0.13949579831932774,0.18487394957983194,0.13949579831932774,0.15966386554621848,0.14789915966386555,0.0907563025210084
4165,Te Poi,288.0,WaikatoRegion,2018,79200.0,0.07291666666666667,0.052083333333333336,0.125,0.16666666666666666,0.16666666666666666,0.19791666666666666,0.14583333333333334
4166,Te Rapa North,66.0,WaikatoRegion,2018,75800.0,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.18181818181818182,0.13636363636363635,0.22727272727272727,0.09090909090909091
4167,Flagstaff North,948.0,WaikatoRegion,2018,121400.0,0.0379746835443038,0.02531645569620253,0.06645569620253164,0.08227848101265822,0.14240506329113925,0.25949367088607594,0.31645569620253167
4168,Rotokauri-Waiwhakareke,183.0,WaikatoRegion,2018,106600.0,0.03278688524590164,0.04918032786885246,0.11475409836065574,0.09836065573770492,0.11475409836065574,0.22950819672131148,0.2786885245901639
4169,Flagstaff South,849.0,WaikatoRegion,2018,135400.0,0.03180212014134275,0.02120141342756184,0.06007067137809187,0.0636042402826855,0.1166077738515901,0.2508833922261484,0.3992932862190813
4170,Rototuna North,240.0,WaikatoRegion,2018,107600.0,0.0625,0.025,0.075,0.1,0.1625,0.225,0.25
4171,Pukete West,714.0,WaikatoRegion,2018,84800.0,0.05042016806722689,0.06722689075630252,0.13865546218487396,0.12184873949579832,0.20168067226890757,0.226890756302521,0.14285714285714285
4172,Flagstaff East,1437.0,WaikatoRegion,2018,76900.0,0.06263048016701461,0.1127348643006263,0.15657620041753653,0.1127348643006263,0.14613778705636743,0.21085594989561587,0.1544885177453027
4173,Rototuna Central,1446.0,WaikatoRegion,2018,105300.0,0.03941908713692946,0.04564315352697095,0.1037344398340249,0.10995850622406639,0.14315352697095435,0.27385892116182575,0.23029045643153526
4174,Pukete East,825.0,WaikatoRegion,2018,95500.0,0.03272727272727273,0.05818181818181818,0.11636363636363636,0.12,0.1709090909090909,0.26545454545454544,0.1781818181818182
4175,Te Manatu,1128.0,WaikatoRegion,2018,106200.0,0.047872340425531915,0.0425531914893617,0.09840425531914894,0.09308510638297872,0.14627659574468085,0.2526595744680851,0.24202127659574468
4176,Rototuna South,1497.0,WaikatoRegion,2018,92600.0,0.056112224448897796,0.09218436873747494,0.1342685370741483,0.10020040080160321,0.12224448897795591,0.21042084168336672,0.23647294589178355
4177,Te Rapa South,36.0,WaikatoRegion,2018,67300.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.0
4178,Saint Andrews West,945.0,WaikatoRegion,2018,70600.0,0.07936507936507936,0.08888888888888889,0.13968253968253969,0.1619047619047619,0.1746031746031746,0.2126984126984127,0.08571428571428572
4179,Saint Andrews East,984.0,WaikatoRegion,2018,84100.0,0.06097560975609756,0.09146341463414634,0.12195121951219512,0.11280487804878049,0.15548780487804878,0.18597560975609756,0.18902439024390244
4180,Queenwood (Hamilton City),864.0,WaikatoRegion,2018,95000.0,0.05555555555555555,0.05555555555555555,0.1076388888888889,0.12152777777777778,0.15625,0.2048611111111111,0.24305555555555555
4181,St James,576.0,WaikatoRegion,2018,119300.0,0.026041666666666668,0.052083333333333336,0.09895833333333333,0.08854166666666667,0.11458333333333333,0.2604166666666667,0.3229166666666667
4182,Crawshaw,960.0,WaikatoRegion,2018,56400.0,0.1375,0.084375,0.171875,0.15,0.171875,0.140625,0.034375
4183,Huntington,855.0,WaikatoRegion,2018,122800.0,0.03508771929824561,0.03508771929824561,0.08070175438596491,0.10526315789473684,0.11228070175438597,0.22456140350877193,0.34385964912280703
4184,Western Heights (Hamilton City),960.0,WaikatoRegion,2018,106500.0,0.03125,0.04375,0.096875,0.10625,0.153125,0.275,0.23125
4185,Nawton West,1209.0,WaikatoRegion,2018,74400.0,0.0794044665012407,0.08188585607940446,0.14392059553349876,0.13895781637717122,0.1761786600496278,0.21836228287841192,0.10173697270471464
4186,Nawton East,1395.0,WaikatoRegion,2018,57500.0,0.12043010752688173,0.12903225806451613,0.15483870967741936,0.14623655913978495,0.14838709677419354,0.15913978494623657,0.05591397849462366
4187,Chartwell,813.0,WaikatoRegion,2018,55300.0,0.14022140221402213,0.12177121771217712,0.15498154981549817,0.14760147601476015,0.14760147601476015,0.13653136531365315,0.06642066420664207
4188,Forest Lake (Hamilton City),981.0,WaikatoRegion,2018,58000.0,0.08256880733944955,0.1529051987767584,0.1834862385321101,0.14067278287461774,0.1345565749235474,0.1712538226299694,0.0856269113149847
4189,Chedworth,639.0,WaikatoRegion,2018,88300.0,0.056338028169014086,0.08450704225352113,0.12206572769953052,0.11737089201877934,0.1596244131455399,0.2300469483568075,0.18309859154929578
4190,Beerescourt,813.0,WaikatoRegion,2018,91400.0,0.04428044280442804,0.0959409594095941,0.12915129151291513,0.1033210332103321,0.13284132841328414,0.1918819188191882,0.23985239852398524
4191,Miropiko,1185.0,WaikatoRegion,2018,97600.0,0.04810126582278481,0.06582278481012659,0.10632911392405063,0.12151898734177215,0.13164556962025317,0.2,0.25316455696202533
4192,Porritt,873.0,WaikatoRegion,2018,55800.0,0.13058419243986255,0.12714776632302405,0.16151202749140894,0.12371134020618557,0.140893470790378,0.14432989690721648,0.07903780068728522
4193,Dinsdale North,1476.0,WaikatoRegion,2018,73400.0,0.09146341463414634,0.08536585365853659,0.12804878048780488,0.14227642276422764,0.16869918699186992,0.21138211382113822,0.10569105691056911
4194,Maeroa,1338.0,WaikatoRegion,2018,69700.0,0.1031390134529148,0.08071748878923767,0.13228699551569506,0.14349775784753363,0.16367713004484305,0.19282511210762332,0.10089686098654709
4195,Dinsdale South,1398.0,WaikatoRegion,2018,79200.0,0.060085836909871244,0.09227467811158799,0.12017167381974249,0.14163090128755365,0.19098712446351931,0.22317596566523606,0.11373390557939914
4196,Fairfield (Hamilton City),1410.0,WaikatoRegion,2018,54700.0,0.14468085106382977,0.1148936170212766,0.15319148936170213,0.13829787234042554,0.14680851063829786,0.13191489361702127,0.06170212765957447
4197,Whitiora,1107.0,WaikatoRegion,2018,62200.0,0.13821138211382114,0.07317073170731707,0.14634146341463414,0.15447154471544716,0.14905149051490515,0.13550135501355012,0.10840108401084012
4198,Enderley North,693.0,WaikatoRegion,2018,50600.0,0.18181818181818182,0.10822510822510822,0.15151515151515152,0.15584415584415584,0.13852813852813853,0.11255411255411256,0.047619047619047616
4199,Fairview Downs,1026.0,WaikatoRegion,2018,76600.0,0.07017543859649122,0.07894736842105263,0.11988304093567251,0.15204678362573099,0.19883040935672514,0.21052631578947367,0.09649122807017543
4200,Temple View,312.0,WaikatoRegion,2018,76300.0,0.07692307692307693,0.08653846153846154,0.125,0.125,0.16346153846153846,0.21153846153846154,0.125
4201,Swarbrick,966.0,WaikatoRegion,2018,52700.0,0.16459627329192547,0.09937888198757763,0.17080745341614906,0.18012422360248448,0.15527950310559005,0.12422360248447205,0.024844720496894408
4202,Kahikatea,1122.0,WaikatoRegion,2018,64200.0,0.10962566844919786,0.08288770053475936,0.15775401069518716,0.13636363636363635,0.18449197860962566,0.1711229946524064,0.06149732620320856
4203,Frankton Junction,231.0,WaikatoRegion,2018,60000.0,0.09090909090909091,0.07792207792207792,0.16883116883116883,0.16883116883116883,0.14285714285714285,0.11688311688311688,0.07792207792207792
4204,Kirikiriroa,90.0,WaikatoRegion,2018,66300.0,0.2,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.16666666666666666,0.13333333333333333
4205,Enderley South,942.0,WaikatoRegion,2018,49400.0,0.16878980891719744,0.14012738853503184,0.14968152866242038,0.1337579617834395,0.13694267515923567,0.12738853503184713,0.04777070063694268
4206,Ruakura,189.0,WaikatoRegion,2018,114500.0,0.031746031746031744,0.031746031746031744,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.30158730158730157,0.2698412698412698
4207,Claudelands,1221.0,WaikatoRegion,2018,59700.0,0.14987714987714987,0.08845208845208845,0.15233415233415235,0.14496314496314497,0.14250614250614252,0.14004914004914004,0.12039312039312039
4208,Hamilton Central,366.0,WaikatoRegion,2018,57000.0,0.13114754098360656,0.06557377049180328,0.13934426229508196,0.11475409836065574,0.10655737704918032,0.09836065573770492,0.11475409836065574
4209,Hamilton Lake,1344.0,WaikatoRegion,2018,78700.0,0.08705357142857142,0.08035714285714286,0.12723214285714285,0.12723214285714285,0.14285714285714285,0.18080357142857142,0.18080357142857142
4210,Peachgrove,1257.0,WaikatoRegion,2018,68500.0,0.09307875894988067,0.12410501193317422,0.1288782816229117,0.10978520286396182,0.14797136038186157,0.15990453460620524,0.1360381861575179
4211,Hamilton East Village,1305.0,WaikatoRegion,2018,50200.0,0.18160919540229886,0.10804597701149425,0.16551724137931034,0.14482758620689656,0.12413793103448276,0.10574712643678161,0.08505747126436781
4212,Hamilton West,633.0,WaikatoRegion,2018,63100.0,0.0995260663507109,0.0995260663507109,0.16587677725118483,0.13270142180094788,0.10426540284360189,0.16587677725118483,0.13270142180094788
4213,Greensboro,1278.0,WaikatoRegion,2018,39700.0,0.2347417840375587,0.12910798122065728,0.16666666666666666,0.1619718309859155,0.11737089201877934,0.05868544600938967,0.023474178403755867
4214,Hamilton East Cook,630.0,WaikatoRegion,2018,66500.0,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.1380952380952381,0.1619047619047619,0.15714285714285714,0.10476190476190476
4215,Melville North,1029.0,WaikatoRegion,2018,73800.0,0.09620991253644315,0.07871720116618076,0.13119533527696792,0.119533527696793,0.1749271137026239,0.19533527696793002,0.09912536443148688
4216,Hamilton East,1461.0,WaikatoRegion,2018,71200.0,0.10882956878850103,0.11088295687885011,0.1273100616016427,0.11088295687885011,0.13963039014373715,0.17659137577002054,0.1540041067761807
4217,Melville South,828.0,WaikatoRegion,2018,61900.0,0.11594202898550725,0.10507246376811594,0.15217391304347827,0.14855072463768115,0.14492753623188406,0.17753623188405798,0.05434782608695652
4218,Deanwell,669.0,WaikatoRegion,2018,66900.0,0.07623318385650224,0.09865470852017937,0.14349775784753363,0.17040358744394618,0.17937219730941703,0.17937219730941703,0.07174887892376682
4219,Bader,789.0,WaikatoRegion,2018,53000.0,0.1444866920152091,0.11026615969581749,0.16730038022813687,0.13688212927756654,0.1520912547528517,0.1482889733840304,0.03802281368821293
4220,Hillcrest West (Hamilton City),843.0,WaikatoRegion,2018,78500.0,0.07473309608540925,0.07829181494661921,0.13523131672597866,0.12455516014234876,0.16725978647686832,0.21352313167259787,0.13167259786476868
4221,Hillcrest East (Hamilton City),960.0,WaikatoRegion,2018,71000.0,0.1,0.05625,0.15,0.153125,0.178125,0.175,0.109375
4222,Silverdale (Hamilton City),744.0,WaikatoRegion,2018,54300.0,0.15725806451612903,0.125,0.14516129032258066,0.15725806451612903,0.14112903225806453,0.12903225806451613,0.06048387096774194
4223,Glenview,765.0,WaikatoRegion,2018,70700.0,0.08627450980392157,0.08627450980392157,0.15294117647058825,0.13725490196078433,0.2,0.19607843137254902,0.0784313725490196
4224,Resthill,855.0,WaikatoRegion,2018,81200.0,0.05964912280701754,0.07368421052631578,0.14736842105263157,0.12280701754385964,0.17543859649122806,0.23859649122807017,0.12631578947368421
4225,Fitzroy,1059.0,WaikatoRegion,2018,72300.0,0.07365439093484419,0.11331444759206799,0.141643059490085,0.13314447592067988,0.1501416430594901,0.23796033994334279,0.09915014164305949
4226,Riverlea,957.0,WaikatoRegion,2018,86600.0,0.06269592476489028,0.08463949843260188,0.13479623824451412,0.11598746081504702,0.13793103448275862,0.21316614420062696,0.19435736677115986
4227,Peacockes,138.0,WaikatoRegion,2018,93400.0,0.021739130434782608,0.08695652173913043,0.10869565217391304,0.08695652173913043,0.15217391304347827,0.21739130434782608,0.1956521739130435
4228,Te Pahu,507.0,WaikatoRegion,2018,95500.0,0.047337278106508875,0.04142011834319527,0.10059171597633136,0.11834319526627218,0.1834319526627219,0.23668639053254437,0.20118343195266272
4229,Ngahinapouri,570.0,WaikatoRegion,2018,105200.0,0.042105263157894736,0.05263157894736842,0.06842105263157895,0.12105263157894737,0.1631578947368421,0.24736842105263157,0.2578947368421053
4230,Lake Cameron,465.0,WaikatoRegion,2018,106000.0,0.06451612903225806,0.03870967741935484,0.07741935483870968,0.12258064516129032,0.13548387096774195,0.21935483870967742,0.2645161290322581
4231,Lake Ngaroto,417.0,WaikatoRegion,2018,113700.0,0.02877697841726619,0.03597122302158273,0.08633093525179857,0.11510791366906475,0.1366906474820144,0.2517985611510791,0.2733812949640288
4232,Kaipaki,531.0,WaikatoRegion,2018,97000.0,0.04519774011299435,0.04519774011299435,0.10734463276836158,0.11299435028248588,0.1751412429378531,0.21468926553672316,0.23728813559322035
4233,Pirongia,432.0,WaikatoRegion,2018,86200.0,0.0625,0.0763888888888889,0.1111111111111111,0.125,0.1597222222222222,0.22916666666666666,0.1597222222222222
4234,Hautapu Rural,252.0,WaikatoRegion,2018,92300.0,0.03571428571428571,0.047619047619047616,0.10714285714285714,0.14285714285714285,0.15476190476190477,0.16666666666666666,0.23809523809523808
4235,Pokuru,489.0,WaikatoRegion,2018,93900.0,0.024539877300613498,0.04294478527607362,0.11042944785276074,0.12883435582822086,0.2085889570552147,0.22699386503067484,0.19631901840490798
4236,Te Rahu,411.0,WaikatoRegion,2018,100600.0,0.0364963503649635,0.029197080291970802,0.1386861313868613,0.11678832116788321,0.1386861313868613,0.24087591240875914,0.21897810218978103
4237,Fencourt,240.0,WaikatoRegion,2018,111600.0,0.05,0.0375,0.1,0.1,0.15,0.2375,0.3125
4238,Hautapu,171.0,WaikatoRegion,2018,92300.0,0.07017543859649122,0.05263157894736842,0.08771929824561403,0.12280701754385964,0.14035087719298245,0.19298245614035087,0.21052631578947367
4239,Karapiro,810.0,WaikatoRegion,2018,107500.0,0.03333333333333333,0.044444444444444446,0.07777777777777778,0.11481481481481481,0.15185185185185185,0.24444444444444444,0.2518518518518518
4240,Cambridge North,564.0,WaikatoRegion,2018,121800.0,0.026595744680851064,0.03723404255319149,0.06914893617021277,0.10106382978723404,0.13829787234042554,0.22340425531914893,0.35106382978723405
4241,Cambridge West,1017.0,WaikatoRegion,2018,68000.0,0.0855457227138643,0.11799410029498525,0.1504424778761062,0.13569321533923304,0.1415929203539823,0.19174041297935104,0.13274336283185842
4242,Cambridge East,1071.0,WaikatoRegion,2018,72000.0,0.0700280112044818,0.10644257703081232,0.15126050420168066,0.14285714285714285,0.14285714285714285,0.19887955182072828,0.1484593837535014
4243,Cambridge Park-River Garden,417.0,WaikatoRegion,2018,108300.0,0.04316546762589928,0.04316546762589928,0.11510791366906475,0.08633093525179857,0.1366906474820144,0.2589928057553957,0.2446043165467626
4244,Oaklands-St Kilda,522.0,WaikatoRegion,2018,104200.0,0.05172413793103448,0.10919540229885058,0.1206896551724138,0.06321839080459771,0.11494252873563218,0.21839080459770116,0.27586206896551724
4245,Pukerimu,318.0,WaikatoRegion,2018,100200.0,0.05660377358490566,0.03773584905660377,0.07547169811320754,0.10377358490566038,0.1792452830188679,0.20754716981132076,0.25471698113207547
4246,Cambridge Central,438.0,WaikatoRegion,2018,40300.0,0.1095890410958904,0.2465753424657534,0.15753424657534246,0.1232876712328767,0.11643835616438356,0.10273972602739725,0.0821917808219178
4247,Te Awamutu North,387.0,WaikatoRegion,2018,75500.0,0.05426356589147287,0.05426356589147287,0.16279069767441862,0.16279069767441862,0.17054263565891473,0.2248062015503876,0.11627906976744186
4248,Te Awamutu West,480.0,WaikatoRegion,2018,71200.0,0.0625,0.0875,0.14375,0.175,0.175,0.21875,0.075
4249,Leamington West,642.0,WaikatoRegion,2018,58900.0,0.07476635514018691,0.14018691588785046,0.18691588785046728,0.16355140186915887,0.1542056074766355,0.16355140186915887,0.07009345794392523
4250,Goodfellow Park,720.0,WaikatoRegion,2018,52400.0,0.1125,0.1625,0.18333333333333332,0.15,0.1375,0.15416666666666667,0.05
4251,Leamington South,624.0,WaikatoRegion,2018,84800.0,0.057692307692307696,0.0625,0.13942307692307693,0.1346153846153846,0.16346153846153846,0.1971153846153846,0.1971153846153846
4252,Leamington Central,855.0,WaikatoRegion,2018,70500.0,0.06315789473684211,0.10877192982456141,0.14385964912280702,0.15789473684210525,0.17894736842105263,0.2,0.10175438596491228
4253,Leamington East,759.0,WaikatoRegion,2018,72000.0,0.06719367588932806,0.1067193675889328,0.1541501976284585,0.14624505928853754,0.15810276679841898,0.18972332015810275,0.14624505928853754
4254,Te Awamutu Stadium,669.0,WaikatoRegion,2018,70600.0,0.06726457399103139,0.11210762331838565,0.16143497757847533,0.13004484304932734,0.14349775784753363,0.20179372197309417,0.13901345291479822
4255,Te Awamutu Central,180.0,WaikatoRegion,2018,48300.0,0.11666666666666667,0.2,0.15,0.15,0.1,0.1,0.08333333333333333
4256,Pekerau,897.0,WaikatoRegion,2018,64000.0,0.0802675585284281,0.11371237458193979,0.17725752508361203,0.13712374581939799,0.1505016722408027,0.20066889632107024,0.08361204013377926
4257,Fraser Street,582.0,WaikatoRegion,2018,63700.0,0.09278350515463918,0.12371134020618557,0.16494845360824742,0.13917525773195877,0.13402061855670103,0.1958762886597938,0.0979381443298969
4258,Sherwin Park,741.0,WaikatoRegion,2018,53900.0,0.11336032388663968,0.11336032388663968,0.20647773279352227,0.12955465587044535,0.15789473684210525,0.16194331983805668,0.044534412955465584
4259,St Leger,180.0,WaikatoRegion,2018,89700.0,0.03333333333333333,0.08333333333333333,0.11666666666666667,0.13333333333333333,0.13333333333333333,0.21666666666666667,0.23333333333333334
4260,Rotoorangi,591.0,WaikatoRegion,2018,91800.0,0.025380710659898477,0.04568527918781726,0.09644670050761421,0.15736040609137056,0.18781725888324874,0.2131979695431472,0.19796954314720813
4261,Tokanui,144.0,WaikatoRegion,2018,65700.0,0.0625,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.125,0.16666666666666666,0.10416666666666667
4262,Kihikihi Central,819.0,WaikatoRegion,2018,70100.0,0.07326007326007326,0.10256410256410256,0.13553113553113552,0.15018315018315018,0.21245421245421245,0.1794871794871795,0.07326007326007326
4263,Maungatautari,303.0,WaikatoRegion,2018,94600.0,0.06930693069306931,0.039603960396039604,0.0594059405940594,0.13861386138613863,0.15841584158415842,0.22772277227722773,0.1782178217821782
4264,Rotongata,294.0,WaikatoRegion,2018,71600.0,0.061224489795918366,0.05102040816326531,0.11224489795918367,0.22448979591836735,0.15306122448979592,0.15306122448979592,0.14285714285714285
4265,Inlets Otorohanga District,0.0,WaikatoRegion,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4266,Pirongia Forest,393.0,WaikatoRegion,2018,40400.0,0.183206106870229,0.13740458015267176,0.20610687022900764,0.12213740458015267,0.08396946564885496,0.0916030534351145,0.03816793893129771
4267,Honikiwi,549.0,WaikatoRegion,2018,82900.0,0.06557377049180328,0.0546448087431694,0.11475409836065574,0.14754098360655737,0.18032786885245902,0.21311475409836064,0.14754098360655737
4268,Te Kawa,393.0,WaikatoRegion,2018,83200.0,0.04580152671755725,0.030534351145038167,0.15267175572519084,0.1450381679389313,0.22137404580152673,0.22900763358778625,0.12213740458015267
4269,Otorohanga,1101.0,WaikatoRegion,2018,57800.0,0.09536784741144415,0.13896457765667575,0.16348773841961853,0.16621253405994552,0.18256130790190736,0.11989100817438691,0.06267029972752043
4270,Maihiihi,657.0,WaikatoRegion,2018,75900.0,0.045662100456621,0.0593607305936073,0.1552511415525114,0.1689497716894977,0.1735159817351598,0.1917808219178082,0.1324200913242009
4271,Puniu,408.0,WaikatoRegion,2018,82400.0,0.04411764705882353,0.029411764705882353,0.125,0.18382352941176472,0.19852941176470587,0.19117647058823528,0.14705882352941177
4272,Tirau,870.0,WaikatoRegion,2018,75200.0,0.05517241379310345,0.07586206896551724,0.1310344827586207,0.1724137931034483,0.17586206896551723,0.18620689655172415,0.12758620689655173
4273,Putaruru Rural,840.0,WaikatoRegion,2018,81000.0,0.060714285714285714,0.05714285714285714,0.125,0.15714285714285714,0.175,0.22142857142857142,0.125
4274,Putaruru,1626.0,WaikatoRegion,2018,48000.0,0.11070110701107011,0.16974169741697417,0.21033210332103322,0.14760147601476015,0.14206642066420663,0.11070110701107011,0.05166051660516605
4275,Kinleith,543.0,WaikatoRegion,2018,81600.0,0.049723756906077346,0.03867403314917127,0.10497237569060773,0.17679558011049723,0.16574585635359115,0.1712707182320442,0.16022099447513813
4276,Paraonui,678.0,WaikatoRegion,2018,57400.0,0.12831858407079647,0.11946902654867257,0.18141592920353983,0.09734513274336283,0.17699115044247787,0.1415929203539823,0.08849557522123894
4277,Parkdale,294.0,WaikatoRegion,2018,63300.0,0.09183673469387756,0.11224489795918367,0.17346938775510204,0.14285714285714285,0.14285714285714285,0.17346938775510204,0.10204081632653061
4278,Matarawa,729.0,WaikatoRegion,2018,46400.0,0.15637860082304528,0.1646090534979424,0.1646090534979424,0.1522633744855967,0.12345679012345678,0.12757201646090535,0.037037037037037035
4279,Stanley Park,732.0,WaikatoRegion,2018,39800.0,0.1762295081967213,0.14344262295081966,0.22131147540983606,0.12704918032786885,0.13524590163934427,0.0778688524590164,0.040983606557377046
4280,Strathmore (South Waikato District),804.0,WaikatoRegion,2018,45900.0,0.13805970149253732,0.1417910447761194,0.208955223880597,0.11567164179104478,0.12686567164179105,0.12686567164179105,0.041044776119402986
4281,Tokoroa Central,372.0,WaikatoRegion,2018,43000.0,0.16129032258064516,0.14516129032258066,0.1935483870967742,0.14516129032258066,0.0967741935483871,0.11290322580645161,0.056451612903225805
4282,Moananui,1020.0,WaikatoRegion,2018,57800.0,0.09411764705882353,0.12352941176470589,0.19117647058823528,0.14411764705882352,0.15294117647058825,0.1588235294117647,0.07647058823529412
4283,Inlet Waitomo District,0.0,WaikatoRegion,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4284,Herangi,402.0,WaikatoRegion,2018,62200.0,0.08955223880597014,0.05970149253731343,0.14925373134328357,0.17164179104477612,0.13432835820895522,0.15671641791044777,0.08208955223880597
4285,Hangatiki,432.0,WaikatoRegion,2018,72600.0,0.04861111111111111,0.0625,0.16666666666666666,0.1388888888888889,0.16666666666666666,0.1875,0.10416666666666667
4286,Aria,462.0,WaikatoRegion,2018,63600.0,0.09090909090909091,0.09090909090909091,0.15584415584415584,0.14285714285714285,0.17532467532467533,0.13636363636363635,0.07792207792207792
4287,Te Kuiti West,918.0,WaikatoRegion,2018,49700.0,0.13071895424836602,0.13725490196078433,0.19281045751633988,0.15359477124183007,0.13071895424836602,0.12745098039215685,0.0457516339869281
4288,Te Kuiti East,693.0,WaikatoRegion,2018,47700.0,0.12987012987012986,0.15584415584415584,0.19047619047619047,0.1645021645021645,0.1471861471861472,0.09090909090909091,0.030303030303030304
4289,Waipa Valley,465.0,WaikatoRegion,2018,63500.0,0.08387096774193549,0.07096774193548387,0.17419354838709677,0.1935483870967742,0.15483870967741936,0.13548387096774195,0.0967741935483871
4290,Marotiri,843.0,WaikatoRegion,2018,60700.0,0.10320284697508897,0.09608540925266904,0.15302491103202848,0.16370106761565836,0.18861209964412812,0.12455516014234876,0.07829181494661921
4291,Ohakuri,654.0,WaikatoRegion,2018,83600.0,0.05045871559633028,0.05504587155963303,0.10091743119266056,0.16055045871559634,0.1834862385321101,0.21100917431192662,0.13302752293577982
4292,Lake Taupo Bays,645.0,WaikatoRegion,2018,55200.0,0.09302325581395349,0.08372093023255814,0.19069767441860466,0.12093023255813953,0.11162790697674418,0.13953488372093023,0.08372093023255814
4293,Mapara,729.0,WaikatoRegion,2018,94800.0,0.03292181069958848,0.05761316872427984,0.1111111111111111,0.12757201646090535,0.16872427983539096,0.23045267489711935,0.20987654320987653
4294,Inland water Lake Taupo,0.0,WaikatoRegion,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4295,Wairakei-Broadlands,387.0,WaikatoRegion,2018,78200.0,0.05426356589147287,0.046511627906976744,0.12403100775193798,0.14728682170542637,0.24031007751937986,0.20930232558139536,0.06976744186046512
4296,Acacia Bay,660.0,WaikatoRegion,2018,95200.0,0.05,0.05,0.12272727272727273,0.12272727272727273,0.13636363636363635,0.22727272727272727,0.20909090909090908
4297,Brentwood (Taupo District),756.0,WaikatoRegion,2018,72800.0,0.047619047619047616,0.11507936507936507,0.17063492063492064,0.12698412698412698,0.1626984126984127,0.2261904761904762,0.10317460317460317
4298,Nukuhau-Rangatira Park,975.0,WaikatoRegion,2018,64200.0,0.04923076923076923,0.11076923076923077,0.1723076923076923,0.15692307692307692,0.13846153846153847,0.16615384615384615,0.09538461538461539
4299,Taupo Central West,144.0,WaikatoRegion,2018,59600.0,0.08333333333333333,0.125,0.16666666666666666,0.125,0.16666666666666666,0.14583333333333334,0.0625
4300,Tauhara,603.0,WaikatoRegion,2018,57200.0,0.0945273631840796,0.1044776119402985,0.1691542288557214,0.1691542288557214,0.17412935323383086,0.11940298507462686,0.029850746268656716
4301,Taupo Central East,882.0,WaikatoRegion,2018,52700.0,0.12244897959183673,0.12585034013605442,0.17006802721088435,0.18027210884353742,0.1326530612244898,0.10884353741496598,0.04421768707482993
4302,Mountview,945.0,WaikatoRegion,2018,60300.0,0.10476190476190476,0.11746031746031746,0.16507936507936508,0.14285714285714285,0.19365079365079366,0.1492063492063492,0.05396825396825397
4303,Bird Area,885.0,WaikatoRegion,2018,74000.0,0.06779661016949153,0.0847457627118644,0.14915254237288136,0.13559322033898305,0.14915254237288136,0.19661016949152543,0.12203389830508475
