WKT,SA22020_V1_00,SA22020_V1_00_NAME,SA22020_V1_00_NAME_ASCII,LAND_AREA_SQ_KM,AREA_SQ_KM,LATITUDE,LONGITUDE,EASTING,NORTHING,SHAPE_X,SHAPE_Y
POINT (175.2906378792863 -40.32855643168914),227400,Oroua Downs,Oroua Downs,124.619187239,124.619187239,-40.328556431603104,175.29063787923172,1794596.3379955946,5533257.03690901,1794596.338,5533257.0369
POINT (175.47101381742397 -40.25004911656181),227500,Awahuri,Awahuri,124.439092282,124.439092282,-40.250049116680216,175.47101381684166,1810164.506550066,5541560.001087017,1810164.5066,5541560.0011
POINT (175.91266622038404 -40.07202100704188),227600,Pohangina-Apiti,Pohangina-Apiti,681.604444394,681.604444394,-40.07202100675401,175.91266622078822,1848381.4351353615,5560182.994326253,1848381.4351,5560182.9943
POINT (175.55504664094977 -40.20143322764247),227700,Mount Taylor,Mount Taylor,3.19058981504,3.19058981504,-40.201433227518,175.5550466409624,1817467.969301424,5546754.300912191,1817467.9693,5546754.3009
POINT (175.39434639337665 -40.35857260089902),227800,Taikorea,Taikorea,152.97826672,152.97826672,-40.35857260130611,175.3943463938914,1803317.3027424635,5529691.59535268,1803317.3027,5529691.5954
POINT (175.56555065892826 -40.20622476793644),227900,Makino,Makino,1.713305035,1.713305035,-40.20622476749756,175.56555065910717,1818346.7143165865,5546196.571046632,1818346.7143,5546196.571
POINT (175.5461003543753 -40.22622909717599),228000,Sandon,Sandon,4.48479861602,4.48479861602,-40.22622909676766,175.5461003548158,1816627.409738734,5544023.539442701,1816627.4097,5544023.5394
POINT (175.58214741814956 -40.20745920707347),228100,Kimbolton North,Kimbolton North,4.21339565594,4.21339565594,-40.20745920719847,175.58214741863614,1819755.388140957,5546018.53828318,1819755.3881,5546018.5383
POINT (175.55903498974945 -40.22281903729007),228200,Warwick,Warwick,0.815588033356,0.815588033356,-40.22281903758629,175.55903498962175,1817738.9633881345,5544370.413265816,1817738.9634,5544370.4133
POINT (175.57020542547554 -40.21815230558397),228300,Kimbolton West,Kimbolton West,1.16104553385,1.16104553385,-40.218152305320295,175.5702054250451,1818704.538564165,5544860.987828659,1818704.5386,5544860.9878
POINT (175.56610403151905 -40.23801125190421),228400,Feilding Central,Feilding Central,6.65975991504,6.65975991504,-40.238011252343455,175.5661040312185,1818291.691672964,5542666.489850326,1818291.6917,5542666.4899
POINT (175.57801558218918 -40.22630659082416),228500,Kimbolton South,Kimbolton South,1.35407415295,1.35407415295,-40.22630659093515,175.57801558222116,1819342.8775023085,5543936.458985883,1819342.8775,5543936.459
POINT (175.5173582101564 -40.34373947053847),228600,Kauwhata,Kauwhata,154.433102366,154.433102366,-40.343739470912126,175.5173582101391,1813810.8658973053,5531048.144357142,1813810.8659,5531048.1444
POINT (175.69346471708968 -40.236363904831165),228700,Taonui,Taonui,165.765188525,165.765188525,-40.23636390515947,175.6934647174351,1829132.7892282004,5542527.883160218,1829132.7892,5542527.8832
POINT (175.57994168312894 -40.33390385389727),228800,Newbury,Newbury,34.6755320763,34.6755320763,-40.33390385391719,175.57994168270636,1819158.7975639813,5531986.860097108,1819158.7976,5531986.8601
POINT (175.61684445773906 -40.31404661306219),228900,Palmerston North Airport,Palmerston North Airport,7.53703153064,7.53703153064,-40.3140466131128,175.6168444576738,1822359.138094228,5534099.232592608,1822359.1381,5534099.2326
POINT (175.6077460653167 -40.32786335350397),229000,Milson North,Milson North,0.965262701409,0.965262701409,-40.32786335331749,175.60774606521784,1821540.7345921544,5532588.186619067,1821540.7346,5532588.1866
POINT (175.5851872393468 -40.34514309689021),229100,Cloverlea (Palmerston North City),Cloverlea (Palmerston North City),0.676087193749,0.676087193749,-40.34514309703897,175.58518723931596,1819567.9751968423,5530726.122581807,1819567.9752,5530726.1226
POINT (175.61969400403544 -40.33673974111734),229200,Tremaine,Tremaine,4.40191682674,4.40191682674,-40.33673974131706,175.61969400424758,1822526.704717304,5531572.778275341,1822526.7047,5531572.7783
POINT (175.61025287764858 -40.3328454882221),229300,Milson South,Milson South,1.22972958885,1.22972958885,-40.33284548818382,175.61025287788283,1821737.4056199675,5532028.8116017645,1821737.4056,5532028.8116
POINT (175.69085733578945 -40.31065881224202),229400,Whakarongo,Whakarongo,51.2342031817,51.2342031817,-40.31065881193085,175.6908573362759,1828660.3645423169,5534286.712330863,1828660.3645,5534286.7123
POINT (175.57802900606825 -40.355701581618455),229500,Westbrook,Westbrook,1.12917274804,1.12917274804,-40.35570158135538,175.57802900662463,1818925.766048051,5529571.71752611,1818925.766,5529571.7175
POINT (175.59869130170637 -40.34988586092811),229600,Takaro North,Takaro North,1.11968720165,1.11968720165,-40.34988586053139,175.5986913012645,1820699.5737637065,5530165.985143316,1820699.5738,5530165.9851
POINT (175.5684522757373 -40.37290091408175),229700,Pioneer West,Pioneer West,2.36407103271,2.36407103271,-40.37290091402059,175.56845227615537,1818056.950735644,5527685.9961040905,1818056.9507,5527685.9961
POINT (175.61482090570684 -40.34174521653031),229800,Palmerston North Hospital,Palmerston North Hospital,1.07372263161,1.07372263161,-40.3417452165149,175.61482090528904,1822096.2908644995,5531029.341200834,1822096.2909,5531029.3412
POINT (175.5862460979242 -40.36134409710191),229900,Highbury East,Highbury East,1.1607078736,1.1607078736,-40.36134409664384,175.58624609821427,1819605.3146260653,5528924.931248372,1819605.3146,5528924.9312
POINT (175.5936026824333 -40.3568575331491),230100,Takaro South,Takaro South,0.876527583022,0.876527583022,-40.35685753353686,175.59360268294054,1820244.662641761,5529404.709253887,1820244.6626,5529404.7093
POINT (175.62896039288466 -40.33547427703804),230200,Roslyn (Palmerston North City),Roslyn (Palmerston North City),1.15069210996,1.15069210996,-40.335474276863664,175.62896039330155,1823318.0924359292,5531689.909616295,1823318.0924,5531689.9096
POINT (175.64441185826357 -40.32856084435304),230300,Kelvin Grove West,Kelvin Grove West,0.7819004113,0.7819004113,-40.32856084409448,175.64441185864678,1824653.718333349,5532418.283525624,1824653.7183,5532418.2835
POINT (175.6605117439065 -40.32242994949287),230400,Kelvin Grove North,Kelvin Grove North,2.14180739055,2.14180739055,-40.32242994928457,175.660511744131,1826042.098119702,5533057.899320338,1826042.0981,5533057.8993
POINT (175.61892072542605 -40.34721245934882),230500,Papaioea North,Papaioea North,0.803870896807,0.803870896807,-40.34721245937414,175.61892072572346,1822426.5860251188,5530412.086594489,1822426.586,5530412.0866
POINT (175.61010961700848 -40.3553770383036),230600,Palmerston North Central,Palmerston North Central,1.84379877885,1.84379877885,-40.35537703813356,175.61010961728562,1821651.4149240332,5529527.815316284,1821651.4149,5529527.8153
POINT (175.58870845513138 -40.370272679845655),230700,Awapuni North,Awapuni North,1.2335031468,1.2335031468,-40.37027267972905,175.5887084554634,1819785.3981285184,5527927.598510344,1819785.3981,5527927.5985
POINT (175.63362607602144 -40.34168054626431),230800,Terrace End,Terrace End,1.20279709262,1.20279709262,-40.34168054589816,175.63362607598134,1823693.95179774,5530989.124138709,1823693.9518,5530989.1241
POINT (175.57931300192988 -40.38481795050212),230900,Maraetarata,Maraetarata,2.55217788119,2.55217788119,-40.38481795063641,175.57931300183316,1818940.497991302,5526336.164883607,1818940.498,5526336.1649
POINT (175.62547170739276 -40.35209317585433),231000,Papaioea South,Papaioea South,0.600507257999,0.600507257999,-40.3520931756802,175.6254717070589,1822966.9418721527,5529853.750218185,1822966.9419,5529853.7502
POINT (175.66259312749455 -40.33074153169519),231100,Royal Oak (Palmerston North City),Royal Oak (Palmerston North City),1.62615725401,1.62615725401,-40.330741532065694,175.6625931274859,1826191.1877979557,5532129.859056664,1826191.1878,5532129.8591
POINT (175.60339305392367 -40.367975481388),231200,West End,West End,1.16769465604,1.16769465604,-40.36797548152816,175.6033930541119,1821039.793415468,5528146.005182111,1821039.7934,5528146.0052
POINT (175.59343470559998 -40.37784493720659),231300,Awapuni South,Awapuni South,1.70558074023,1.70558074023,-40.37784493712832,175.59343470605685,1820162.0434389925,5527075.19430575,1820162.0434,5527075.1943
POINT (175.6198325151849 -40.35969543689384),231400,Milverton,Milverton,0.564508764701,0.564508764701,-40.35969543669219,175.61983251533889,1822462.9755136797,5529023.982920045,1822462.9755,5529023.9829
POINT (175.641948486858 -40.34920538381333),231500,Ruamahanga,Ruamahanga,1.53170496877,1.53170496877,-40.34920538352451,175.64194848660708,1824375.964079577,5530132.661130607,1824375.9641,5530132.6611
POINT (175.61429074563517 -40.36732356095401),231600,Esplanade,Esplanade,1.30575846832,1.30575846832,-40.367323560973546,175.61429074548386,1821967.3010870293,5528191.069496291,1821967.3011,5528191.0695
POINT (175.62589337671167 -40.3617112322963),231700,Hokowhitu Central,Hokowhitu Central,0.910321820505,0.910321820505,-40.36171123227832,175.6258933763991,1822971.045373452,5528784.927600794,1822971.0454,5528784.9276
POINT (175.63633046777642 -40.35738579233932),231800,Hokowhitu East,Hokowhitu East,1.24310271418,1.24310271418,-40.357385792054025,175.6363304672231,1823871.704553891,5529238.744131018,1823871.7046,5529238.7441
POINT (175.6088238303459 -40.39050995076904),231900,Turitea,Turitea,9.56971941305,9.56971941305,-40.39050995116106,175.60882383046,1821427.096308344,5525630.718854303,1821427.0963,5525630.7189
POINT (175.63164622144788 -40.37008208679798),232000,Ruahine,Ruahine,1.57957380001,1.57957380001,-40.37008208694389,175.63164622118404,1823431.9250770516,5527841.099782442,1823431.9251,5527841.0998
POINT (175.58714808135312 -40.40523250367485),232100,Linton Camp,Linton Camp,4.90483898657,4.90483898657,-40.40523250372232,175.58714808132396,1819539.2741973144,5524050.376793034,1819539.2742,5524050.3768
POINT (175.7585274581855 -40.291207041162565),232200,Ashhurst,Ashhurst,4.2072927758,4.2072927758,-40.29120704121417,175.7585274578336,1834478.7752698052,5536269.128392242,1834478.7753,5536269.1284
POINT (175.64166689583536 -40.36620346182308),232300,Hokowhitu South,Hokowhitu South,0.895266301492,0.895266301492,-40.36620346217164,175.6416668954021,1824295.6655619876,5528246.31106031,1824295.6656,5528246.3111
POINT (175.65623377698273 -40.36929863453922),232400,Aokautere,Aokautere,7.14219209171,7.14219209171,-40.36929863425421,175.65623377749452,1825522.3125443389,5527865.629128151,1825522.3125,5527865.6291
POINT (175.60462499217311 -40.45283642945338),232500,Pihauatua,Pihauatua,143.831139851,143.831139851,-40.45283642958215,175.60462499183495,1820866.5794708412,5518721.948284684,1820866.5795,5518721.9483
POINT (175.71805097483994 -40.36767464406988),232600,Aokautere Rural,Aokautere Rural,83.8116086307,83.8116086307,-40.36767464444743,175.7180509744037,1830776.957161586,5527886.349056596,1830776.9572,5527886.3491
POINT (175.64543158070663 -40.39003159036008),232700,Poutoa,Poutoa,7.06453029229,7.06453029229,-40.39003159003919,175.64543158073874,1824536.1687037277,5525591.430833427,1824536.1687,5525591.4308
POINT (176.15106603813695 -40.11140498711084),232800,Norsewood,Norsewood,397.443777461,397.443777461,-40.11140498699858,176.15106603779392,1868559.6769708863,5555117.250604887,1868559.677,5555117.2506
POINT (175.9958623397139 -40.220785466469614),232900,Papatawa,Papatawa,230.055553353,230.055553353,-40.22078546605852,175.99586233996902,1854919.906123052,5543431.592439161,1854919.9061,5543431.5924
POINT (175.82508510211903 -40.39763451505148),233000,Mangatainoka,Mangatainoka,496.808182603,496.808182603,-40.397634514664645,175.82508510249093,1839759.556432821,5524275.233338348,1839759.5564,5524275.2333
POINT (175.86635222551368 -40.33673831367416),233100,Woodville,Woodville,4.03940482526,4.03940482526,-40.33673831336053,175.8663522260887,1843481.5298498464,5530923.080829204,1843481.5298,5530923.0808
POINT (176.1024233626857 -40.19710678456252),233200,Dannevirke West,Dannevirke West,2.07393801677,2.07393801677,-40.197106784887694,176.10242336263838,1864080.6991944315,5545748.496156433,1864080.6992,5545748.4962
POINT (176.10213469478515 -40.210187659608266),233300,Dannevirke East,Dannevirke East,4.73563280518,4.73563280518,-40.21018765994997,176.1021346953146,1864005.3181434632,5544297.097252886,1864005.3181,5544297.0973
POINT (176.2353435249664 -40.268769190022944),233400,Waitahora,Waitahora,538.208368384,538.208368384,-40.268769189939135,176.2353435244422,1875106.45755536,5537387.862500274,1875106.4576,5537387.8625
POINT (175.9768649657077 -40.47253905095012),233500,Kaitawa,Kaitawa,583.130567576,583.130567576,-40.47253905074221,175.97686496585374,1852362.1573129732,5515536.029417196,1852362.1573,5515536.0294
POINT (175.83715016111097 -40.45465043808643),233600,Pahiatua,Pahiatua,3.877195248,3.877195248,-40.45465043826973,175.83715016096195,1840580.2049865853,5517912.487776343,1840580.205,5517912.4878
POINT (175.79394444254334 -40.65363755854894),233700,Nireaha-Eketahuna,Nireaha-Eketahuna,892.620005903,892.620005903,-40.65363755874344,175.7939444430907,1836215.0791454932,5495937.5624736445,1836215.0791,5495937.5625
POINT (176.31039424839815 -40.51321296207141),233800,Owhanga,Owhanga,1142.49624534,1142.49624534,-40.51321296158719,176.31039424844988,1880472.0521059164,5510011.903040761,1880472.0521,5510011.903
POINT (175.306766074551 -40.47545402794342),234000,Kere Kere,Kere Kere,228.519776596,228.519776596,-40.47545402826495,175.30676607434492,1795540.8242815782,5516913.970264064,1795540.8243,5516913.9703
POINT (175.23078578885014 -40.46403647999672),234100,Foxton Beach,Foxton Beach,2.63753369789,2.63753369789,-40.46403648006047,175.23078578850024,1789131.6180701395,5518347.113893142,1789131.6181,5518347.1139
POINT (175.29581880830307 -40.466748016738336),234200,Foxton North,Foxton North,4.53335992977,4.53335992977,-40.46674801712826,175.29581880810605,1794637.9126821514,5517904.664456476,1794637.9127,5517904.6645
